Plot,X,Y,Elevation,Temp_annual,Temp_jan,Temp_july,Precipitation,pH,C_N,Acer campestre
Tin08,960603,1934355,2040,5.5,-2.3,14.6,1001,5.9,11,0
Tin09,960995,1934458,1950,5.5,-2.3,14.6,1001,6.5,9,0
Tin10,984948,1920508,2150,6.4,-1.5,15.6,1245,5.5,8,0
Tin11,955786,1927173,,,,,,5.5,12,0
Tin12,968870,1929313,2310,5.9,-1.8,14.9,1064,5.2,11,0
Tin13,955786,1927173,,,,,,5.9,9,0
Tin14,955786,1927173,,,,,,5.3,9,0
Tin15,955786,1927173,,,,,,5.4,11,0
Tin16,955786,1927173,,,,,,5.7,10,0
Tin17,955786,1927173,,,,,,7.7,8,0
Tin18,955786,1927173,,,,,,5.2,12,0
Tin19,965235,1932965,1960,6.4,-1.5,15.6,974,5.2,12,0
Tin20,697713,1929188,1800,9.7,1.9,18.9,971,5.2,13,0
Tin21,966270,1921218,1980,5.6,-1.5,14.3,1129,4.7,13,0
Tin22,964400,1922035,2045,4.8,-2.2,13.4,1170,5.1,13,0
Tin23,985260,1921205,2000,6.4,-1.5,15.6,1245,4.6,15,0
Tin24,961788,1924983,1600,5.0,-2.2,13.6,1130,6.1,9,0
Tin25,967473,1923693,1720,6.7,-0.6,15.3,1029,5.5,11,0
Tin27,966443,1922838,1955,5.8,-1.3,14.5,1095,4.5,18,0
Tin28,961560,1923848,1990,4.8,-2.3,13.4,1154,4.4,22,0
Tin29,984810,1921265,2030,6.4,-1.5,15.6,1245,3.8,24,0
Tin30,967350,1931588,2280,5.2,-2.5,14.4,1073,3.9,22,0
Tin31,960283,1922648,2150,4.0,-3.0,12.6,1223,5.1,20,0
Tin32,968283,1930653,2300,4.7,-2.8,13.9,1119,3.9,21,0
Vil1,312380,2392080,,11.0,4.9,17.5,842,4.0,19,0
Vil2,312385,2391875,,11.0,4.9,17.5,842,4.1,21,0
Vil3,312475,2391890,,11.0,4.9,17.5,842,3.9,,0
Vil5,312010,2393525,,11.0,4.9,17.5,841,3.6,20,0
Vil6,311720,2393498,,11.0,4.9,17.5,846,3.7,19,0
VoS001,915573,2342064,620,8.7,0.1,17.4,1635,3.9,18,0
VoS002,930632,2349310,850,8.1,-0.4,16.7,1731,4.1,19,0
VoS003,930703,2349308,860,8.1,-0.4,16.7,1731,4.1,20,0
VoS004,914943,2342402,565,8.7,0.1,17.4,1633,3.6,23,0
VoS005,931164,2348199,870,8.1,-0.4,16.8,1744,4.1,18,0
VoS006,943932,2342677,1090,7.3,-0.8,15.8,2039,4.1,16,0
VoS007,942455,2329561,910,8.1,-0.3,16.8,2138,5.2,13,0
VoS008,942888,2329463,950,8.3,-0.2,16.9,2085,3.7,21,0
VoS009,939578,2319523,910,8.3,-0.4,17.0,2123,5.2,16,0
VoS010,945714,2324918,640,8.4,-0.2,17.0,1872,4.7,18,0
VoS011,945757,2324910,655,8.4,-0.2,17.0,1872,4.6,15,0
VoS012,947863,2325401,910,8.1,-0.3,16.7,1823,4.5,13,0
VoS013,947689,2337881,800,7.4,-0.7,15.8,1891,4.6,15,0
VoS014,947636,2337758,800,7.4,-0.7,15.8,1891,4.1,17,0
VoS015,946283,2331045,540,9.1,0.3,17.9,1681,4.3,14,0
VoS016,949147,2327395,700,8.4,-0.1,17.2,1710,5.1,15,0
VoS017,962031,2345625,670,8.7,0.2,17.4,997,4.7,27,0
VoS018,954462,2324127,450,8.9,0.2,17.7,1375,4.2,19,0
VoS019,951380,2350009,570,7.1,-0.8,15.4,1692,4.1,20,0
VoS020,951343,2349976,580,7.1,-0.8,15.4,1692,3.8,21,0
VoS021,947072,2342335,1000,7.3,-0.8,15.8,1940,4.3,16,0
VoS022,949294,2344339,600,7.5,-0.7,15.9,1778,5.0,15,0
VoS023,949597,2349103,960,6.9,-0.9,15.2,1812,4.2,15,0
VoS024,948987,2348859,1030,6.6,-1.1,14.8,1916,3.9,18,0
VoS025,962111,2346258,580,8.7,0.2,17.4,997,4.6,15,0
VoS026,961763,2346473,440,8.7,0.2,17.4,997,4.5,16,0
VoS027,948933,2348814,1025,6.6,-1.1,14.8,1916,4.0,18,0
VoS028,952186,2349391,760,7.7,-0.5,16.2,1512,4.6,16,0
VoS029,954016,2353882,830,6.9,-0.9,15.1,1585,3.9,21,0
VoS030,964530,2366964,585,8.1,-0.6,16.7,1077,3.9,23,0
VoS031,969305,2373387,390,9.0,-0.2,18.0,871,4.7,19,0
VoS032,961534,2371875,590,8.5,-0.3,17.3,967,4.6,21,0
VoS033,961534,2371940,570,8.5,-0.3,17.3,967,4.8,17,0
VoS034,963215,2369255,780,7.5,-0.9,16.0,1227,3.8,32,0
VoS035,954419,2371779,690,7.9,-0.5,16.5,1144,4.6,15,0
VoS036,932959,2323506,1100,8.1,-0.5,16.8,2253,4.0,14,0
VoS037,932202,2325791,850,8.6,-0.2,17.5,2100,4.4,16,0
VoS038,932889,2318930,880,7.8,-0.6,16.5,2166,4.7,13,0
VoS039,933845,2321059,760,7.7,-0.7,16.4,2300,4.3,18,0
VoS040,933574,2322075,950,7.7,-0.7,16.4,2336,5.4,15,0
VoS041,931807,2317556,760,7.9,-0.6,16.5,2076,4.6,15,0
VoS042,937031,2320711,745,7.9,-0.6,16.5,2340,4.4,15,0
VoS043,936124,2324526,820,8.4,-0.3,17.1,2259,3.9,18,0
VoS044,959180,2419135,600,8.9,0.2,17.5,1083,3.9,23,0
VoS045,962495,2416923,580,8.5,0.1,17.0,1212,4.4,17,0
VoS046,965428,2416953,630,8.5,0.1,17.0,1177,4.0,22,0
VoS047,967539,2417698,360,9.2,0.4,18.0,937,4.1,18,0
VoS048,967635,2417818,330,9.2,0.4,18.0,937,4.0,20,0
VoS049,966545,2413363,450,8.4,-0.1,16.9,1204,3.9,23,0
VoS050,967964,2410834,650,8.3,-0.1,16.8,1177,3.8,23,0
VoS051,968010,2411916,605,8.4,-0.1,16.9,1167,4.3,17,0
VoS052,962506,2411903,770,7.6,-0.5,15.9,1469,4.0,16,0
VoS053,963696,2412634,650,7.7,-0.4,16.1,1419,3.7,46,0
VoS054,968092,2415863,380,9.1,0.4,17.9,975,4.4,13,0
VoS055,968038,2415866,400,9.1,0.4,17.9,975,4.3,15,0
VoS056,943410,2408689,380,8.9,0.4,17.5,1095,4.0,19,0
VoS057,945518,2409668,350,8.9,0.4,17.4,1129,3.7,29,0
VoS058,949608,2412794,410,8.9,0.4,17.4,1134,4.4,18,0
VoS059,957577,2405090,585,7.7,-0.4,15.8,1520,3.9,16,0
VoS060,954514,2408206,430,8.3,0.0,16.6,1363,3.9,20,0
VoS061,953021,2411050,355,8.6,0.2,17.0,1234,4.0,24,0
VoS062,955810,2394638,590,8.1,-0.3,16.5,1410,4.5,15,0
VoS063,955779,2394665,600,8.1,-0.3,16.5,1410,4.6,14,0
VoS064,950834,2402636,650,8.1,-0.1,16.4,1434,3.8,19,0
VoS065,950760,2401750,695,8.1,-0.1,16.5,1432,4.0,30,0
VoS066,953012,2407665,480,8.4,0.1,16.8,1321,4.1,17,0
VoS067,954884,2395664,560,7.8,-0.4,16.0,1497,4.0,23,0
VoS068,955747,2398186,700,8.1,-0.2,16.4,1441,4.2,19,0
VoS069,950432,2353664,1060,6.3,-1.2,14.5,1814,3.7,17,0
VoS070,951384,2355870,1050,6.2,-1.3,14.4,1736,3.7,18,0
VoS071,951872,2362814,1015,6.5,-1.2,14.7,1463,3.9,17,0
VoS072,951764,2362764,980,6.5,-1.2,14.7,1463,3.9,18,0
VoS073,941542,2356490,960,7.3,-0.7,15.7,1681,3.9,18,0
VoS074,942350,2355728,970,7.3,-0.7,15.7,1681,3.9,16,0
VoS075,957325,2395631,590,8.4,-0.1,16.7,1342,4.3,15,0
VoS076,957494,2395687,560,8.4,-0.1,16.7,1342,5.0,13,0
VoS077,940279,2394991,440,8.8,0.2,17.3,1163,3.9,16,0
VoS078,940046,2394122,455,8.8,0.2,17.4,1149,4.1,28,0
VoS079,939416,2392994,425,8.8,0.1,17.4,1133,3.9,24,0
VoS080,950788,2397878,530,7.9,-0.3,16.1,1508,4.0,19,0
VoS081,950652,2396441,745,7.7,-0.5,15.9,1556,3.6,25,0
VoS082,938548,2388816,510,8.7,0.1,17.2,1144,3.6,29,0
VoS083,938582,2388783,490,8.7,0.1,17.2,1144,4.2,25,0
VoS084,944319,2391466,680,8.5,-0.1,17.0,1289,3.8,19,0
VoS085,950955,2391286,600,7.8,-0.5,16.1,1496,3.9,19,0
VoS086,952567,2390411,735,7.9,-0.5,16.3,1452,3.8,17,0
VoS087,952552,2389735,700,7.9,-0.5,16.3,1452,3.7,17,0
VoS088,940467,2350664,1010,7.6,-0.6,16.1,1767,3.7,18,0
VoS089,940478,2350606,1000,7.6,-0.6,16.1,1767,3.9,18,0
VoS090,940481,2349177,1010,7.4,-0.8,15.8,1886,4.0,17,0
VoS091,936525,2394764,410,8.8,0.3,17.4,1075,3.8,20,0
VoS092,936524,2394696,410,8.8,0.3,17.4,1075,3.8,26,0
VoS093,957038,2374464,780,7.7,-0.7,16.3,1209,4.5,13,0
VoS094,954713,2406441,580,8.0,-0.2,16.3,1443,3.8,19,0
VoS095,953114,2406939,550,8.4,0.0,16.7,1355,3.9,17,0
VoS096,957350,2373545,830,7.7,-0.7,16.3,1209,4.4,14,0
VoS097,966894,2378518,580,8.4,-0.5,17.3,984,3.8,19,0
VoS098,915476,2361616,410,9.0,0.4,17.5,1188,4.4,16,0
VoS099,917905,2362336,510,8.8,0.3,17.4,1217,3.7,22,0
VoS100,923024,2350264,795,8.3,-0.2,16.9,1634,3.8,22,0
VoS101,963779,2396466,580,7.6,-0.6,15.8,1386,4.7,21,0
VoS102,963618,2396546,600,7.8,-0.5,16.1,1336,4.6,17,0
VoS103,966505,2397086,850,7.3,-0.8,15.5,1383,3.9,18,0
VoS104,966644,2395990,850,7.0,-1.0,15.2,1444,3.8,19,0
VoS105,940304,2336786,908,7.9,-0.5,16.5,2107,4.1,17,0
VoS106,941031,2338492,1090,7.7,-0.6,16.3,2117,3.9,18,0
VoS107,937389,2333255,970,8.3,-0.2,17.0,2180,4.0,17,0
VoS108,937990,2333831,990,8.2,-0.3,16.9,2167,3.9,18,0
VoS109,942962,2347764,1050,7.0,-1.0,15.4,1983,4.4,18,0
VoS110,944333,2348985,960,7.0,-0.9,15.4,1957,3.9,20,0
VoS111,938237,2326749,820,8.5,-0.2,17.3,2207,5.5,17,0
VoS112,938347,2326764,870,8.5,-0.2,17.3,2207,4.2,17,0
VoS113,940958,2325281,950,8.1,-0.3,16.8,2242,4.7,14,0
VoS114,941064,2325966,950,8.0,-0.4,16.6,2283,4.5,15,0
VoS115,940892,2325787,910,8.0,-0.4,16.6,2283,4.1,19,0
VoS116,938735,2324733,900,8.3,-0.3,17.0,2297,4.6,15,0
VoS117,938722,2325084,830,8.3,-0.3,17.0,2297,4.2,18,0
VoS118,940550,2325100,960,8.1,-0.3,16.8,2242,4.2,17,0
VoS119,941189,2341535,1070,7.7,-0.6,16.4,1971,4.1,17,0
VoS120,923002,2336457,805,8.8,0.0,17.5,1861,4.1,20,0
VoS121,970843,2385030,450,8.4,-0.5,17.3,946,4.6,17,0
VoS122,972225,2388660,490,7.9,-0.7,16.5,1040,4.9,12,0
VoS123,970954,2388547,545,7.7,-0.8,16.3,1108,4.2,14,0
VoS124,970410,2387649,620,7.7,-0.8,16.3,1130,4.2,15,0
VoS125,970884,2391992,820,7.2,-1.0,15.6,1223,4.2,15,0
VoS126,970459,2388223,620,7.7,-0.8,16.3,1130,4.3,13,0
VoS127,967974,2388638,740,7.1,-1.1,15.5,1336,4.4,15,0
VoS128,955176,2397485,650,7.9,-0.3,16.1,1498,4.4,16,0
VoS129,952572,2360901,920,6.2,-1.4,14.4,1540,4.0,18,0
VoS130,946873,2358451,910,6.9,-0.9,15.2,1595,4.6,17,0
VoS131,938601,2327112,915,8.3,-0.3,16.9,2257,4.4,16,0
VoS132,951797,2324950,780,8.4,-0.2,17.0,1597,5.0,16,0
VoS133,950886,2323584,1050,8.0,-0.4,16.5,1742,4.6,17,0
VoS134,948858,2323224,920,8.1,-0.4,16.7,1762,5.3,15,0
VoS135,953030,2337975,1025,6.9,-0.9,15.1,1700,5.1,16,0
VoS136,947102,2357784,990,6.9,-0.9,15.2,1595,4.7,17,0
VoS137,964763,2405368,420,8.8,0.2,17.4,1075,4.7,17,0
VoS138,964343,2406466,530,8.4,0.0,16.8,1215,4.6,16,0
VoS139,964663,2406612,500,8.5,0.1,17.0,1142,4.5,17,0
VoS140,955101,2357555,970,6.4,-1.3,14.5,1532,4.4,15,0
VoS141,955637,2357608,890,6.8,-1.0,15.1,1394,4.8,14,0
VoS142,947020,2356982,1050,6.8,-1.0,15.1,1663,4.4,18,0
VoS143,907146,2347129,565,8.5,0.1,17.0,1460,4.9,15,0
Bau1,892600,2070270,1190,7.1,-1.2,15.5,1705,5.3,19,0
Bau2,892730,2071810,1100,6.6,-1.6,15.0,1781,5.8,16,0
Bau3,892430,2070260,1160,6.7,-1.5,15.1,1764,6.6,15,0
Bau4,892850,2074970,980,6.3,-1.9,14.7,1802,6.9,17,0
Bau5,892020,2078420,920,6.0,-2.2,14.4,1801,6.7,19,0
Bau6,890660,2078050,1340,6.0,-2.3,14.3,1790,4.5,20,0
Bau7,890720,2077310,1365,5.9,-2.2,14.3,1815,4.3,28,0
Ber01,585110,2235400,118,10.8,3.5,18.8,656,7.1,,1
Ber02,598300,2177540,235,11.1,3.6,19.3,784,5.0,,0
Ber03,619100,2197510,201,10.9,3.2,19.3,740,4.4,,0
Ber04,605300,2193600,168,11.2,3.5,19.4,745,5.4,,1
Ber06,619850,2198530,177,10.9,3.3,19.3,733,5.9,,1
Ber08,621650,2197440,185,10.8,3.1,19.2,744,5.4,,0
Ber09,583450,2180830,225,11.3,3.8,19.5,726,4.8,,0
Ber10,603760,2197480,159,11.2,3.6,19.5,721,5.1,,1
Ber11,577980,2204400,163,11.1,3.5,19.3,714,4.8,17,0
Ber12,580700,2202080,173,11.1,3.6,19.3,707,5.2,18,0
Ber13,619100,2204050,170,11.0,3.3,19.2,715,4.8,17,0
Ber15,609950,2195830,195,11.1,3.4,19.4,746,4.9,18,0
Ber16,614250,2204850,168,11.0,3.4,19.2,715,5.5,17,0
Ber19,599420,2210720,154,11.1,3.5,19.2,679,5.1,,1
Ber20,605130,2208080,175,11.1,3.4,19.2,693,5.7,15,1
Ber21,630580,2250930,266,10.6,2.7,18.9,831,6.2,16,1
Ber22,602300,2211560,171,11.0,3.5,19.0,690,6.1,15,1
Ber23,631030,2250550,252,10.6,2.7,18.9,831,5.8,17,1
Ber25,582500,2240750,128,10.9,3.3,18.9,661,6.4,,1
Ber26,602350,2211630,172,11.0,3.5,19.0,690,5.5,15,1
Ber29,610150,2196280,192,11.1,3.4,19.4,746,7.7,12,1
Ber31,605550,2209350,176,11.0,3.4,19.1,695,6.3,19,1
Ber32,624250,2233900,183,10.9,3.0,19.1,763,6.7,,1
Ber34,591950,2222980,140,10.9,3.5,19.0,684,7.9,11,1
Ber35,631780,2249630,237,10.6,2.8,19.0,812,7.7,16,0
Ber36,606600,2194960,175,11.2,3.5,19.5,732,7.1,,1
Ber37,592700,2224060,155,11.0,3.5,19.1,690,4.9,17,0
Ber38,616700,2204900,168,11.0,3.3,19.2,714,5.0,16,0
Ber41,576680,2205850,153,11.1,3.5,19.3,718,4.9,15,1
Ber42,614900,2206580,164,11.0,3.3,19.2,713,5.4,14,1
Ber43,638210,2230580,177,10.8,3.0,19.0,756,5.1,15,0
Ber44,578640,2204880,165,11.1,3.5,19.3,709,5.0,17,1
Ber45,606430,2195200,195,11.2,3.5,19.5,737,5.5,,0
Ber47,614380,2204580,168,11.0,3.4,19.2,715,5.7,18,1
Ber48,626350,2237400,200,10.8,3.0,19.1,776,4.7,17,0
Ber49,622250,2232300,175,10.9,3.1,19.1,758,5.5,16,0
Ber50,575210,2235110,129,11.1,3.5,19.2,670,4.6,,1
Ber52,610000,2195930,197,11.1,3.4,19.4,746,4.4,21,0
Ber53,590270,2208430,165,11.1,3.5,19.2,691,5.0,,0
Ber54,582100,2239350,131,10.8,3.3,18.8,664,4.8,,0
Ber55,583850,2181060,228,11.3,3.8,19.5,725,4.8,,0
Ber56,581680,2241880,133,10.9,3.3,18.9,667,4.4,,0
Ber57,572650,2234680,137,11.1,3.5,19.3,668,4.9,,0
Ber58,603130,2212740,176,11.0,3.4,19.1,691,5.8,17,1
Ber59,550280,2194180,167,11.0,3.6,19.1,759,5.4,,0
Ber61,564300,2192980,178,11.1,3.6,19.3,750,4.5,,0
Ber62,557660,2189930,175,11.1,3.6,19.2,765,4.3,,0
Ber63,577590,2203630,176,11.1,3.5,19.3,714,4.8,16,0
Ber64,612200,2193840,252,11.1,3.3,19.4,756,4.9,17,0
Ber65,554330,2192580,171,11.0,3.6,19.2,764,4.5,17,0
Ber66,636460,2247680,202,10.8,2.9,19.2,776,4.8,15,0
Ber67,552680,2191700,178,11.0,3.6,19.1,763,4.7,28,0
Ber68,566300,2188640,215,11.1,3.6,19.2,771,4.3,17,0
Ber69,556550,2191750,170,11.1,3.6,19.2,763,5.1,,0
Ber70,626280,2239540,233,10.8,3.0,19.1,788,4.8,17,0
Ber72,564160,2186100,205,11.1,3.6,19.2,769,5.1,,1
Ber74,622400,2203080,173,10.9,3.2,19.2,726,4.8,,0
Ber75,567830,2191160,188,11.1,3.6,19.3,753,4.5,,0
Ber76,564400,2186340,207,11.1,3.6,19.2,769,4.7,,0
Ber77,555430,2191100,183,11.0,3.6,19.2,762,3.9,,0
Ber79,640780,2250650,246,10.8,2.9,19.2,752,3.8,,0
Ber80,555580,2194650,165,11.1,3.6,19.2,754,4.5,21,0
Ber81,577130,2202900,163,11.2,3.5,19.3,712,5.0,21,0
Ber83,605660,2177530,245,10.9,3.3,19.3,781,4.3,,0
Ber84,621010,2200700,183,10.9,3.2,19.3,723,5.2,17,0
Ber86,582650,2180950,225,11.3,3.8,19.5,726,4.9,,0
Ber87,582840,2238580,127,10.8,3.4,18.8,661,4.5,,0
Ber88,618760,2203730,180,11.0,3.3,19.2,715,4.8,19,0
Ber89,598750,2177850,257,11.0,3.5,19.3,795,4.3,,0
Ber90,584540,2234000,130,10.8,3.4,18.9,658,5.4,,0
Bit002,980537,2458710,240,9.2,0.4,18.0,865,4.3,16,0
Bit003,979629,2461460,300,9.2,0.3,17.9,874,4.1,26,0
Bit022,982200,2459523,250,9.2,0.4,18.0,871,3.6,27,0
Bit025,981740,2459492,255,9.2,0.4,18.0,869,3.8,21,0
Bit026,984435,2459672,240,9.3,0.4,18.1,864,3.3,37,0
Bit059,981740,2459492,255,9.2,0.4,18.0,869,3.6,24,0
Bit093,978899,2464523,290,9.2,0.4,17.9,865,4.0,19,0
Bit108,978899,2464523,290,9.2,0.4,17.9,865,4.9,19,0
Bit128,975779,2463816,320,9.1,0.4,17.8,858,4.7,17,0
Bit142,979464,2463959,290,9.2,0.4,17.9,862,4.1,18,0
Bit154,979464,2463959,290,9.2,0.4,17.9,862,4.0,18,0
Bor1,914525,2093475,450,9.4,-0.1,19.2,1514,7.1,17,1
Clu11,933484,2121676,1300,8.3,-0.6,17.5,1393,4.1,16,0
Clu13,932759,2120745,1160,8.4,-0.5,17.7,1357,6.9,14,0
Clu16,947365,2110875,1630,6.2,-3.0,15.1,1325,4.4,24,0
Clu28,940401,2120055,2450,3.4,-4.0,11.3,2022,7.0,8,0
CoA01,860760,2191680,410,9.1,0.7,17.6,1548,8.0,,0
CoA02,857915,2182680,440,9.8,1.3,18.4,1490,7.4,,0
CoA03,866670,2191260,485,8.6,0.2,17.0,1612,6.9,,0
CoA04,858520,2184140,440,9.7,1.1,18.3,1497,7.5,,0
CoA07,863600,2189600,540,9.0,0.6,17.6,1573,7.6,,1
CoA08,860750,2191670,450,9.1,0.7,17.6,1548,7.6,,0
CoA09,860230,2187430,460,9.4,0.9,18.0,1521,7.5,,1
CoA10,865450,2192870,550,8.8,0.4,17.3,1583,6.9,,0
CoA11,867450,2183860,650,8.6,0.2,17.1,1657,6.9,,1
CoA12,872150,2198080,600,8.4,-0.2,16.9,1565,6.3,,0
CoA13,869110,2197590,580,8.4,0.1,16.8,1586,7.3,,1
CoA14,863600,2189600,600,9.0,0.6,17.6,1573,7.9,,0
CoA15,864260,2187260,600,8.9,0.5,17.5,1597,4.9,,1
CoA16,865080,2183440,650,8.8,0.4,17.3,1654,6.0,,1
CoA17,868260,2202690,585,8.4,0.1,16.7,1591,6.7,,0
CoA18,854410,2182460,550,9.4,1.1,17.9,1496,5.4,,1
CoA19,854410,2182460,585,9.4,1.1,17.9,1496,6.7,,0
FVL008,864748,2410904,220,9.6,1.1,18.3,792,7.6,10,0
FVL019,864748,2410904,220,9.6,1.1,18.3,792,7.6,11,1
GCh004,875166,2052095,1220,8.7,0.5,17.5,1796,4.5,21,0
GCh006,875166,2052095,1500,8.7,0.5,17.5,1796,5.1,13,0
GCh012,875166,2052095,1400,8.7,0.5,17.5,1796,7.5,11,0
GCh014,865379,2040249,1500,6.8,-0.9,15.6,1956,6.9,22,0
GCh015,878099,2049623,1200,7.2,-0.4,15.7,1862,6.7,18,0
GCh018,879693,2054903,1200,6.5,-1.1,14.9,1878,6.8,25,0
GCh020,875614,2040498,1900,7.9,0.0,16.2,1686,6.0,25,0
HDo01,942700,2281000,420,9.1,0.2,18.0,1160,7.7,11,1
HDo02,936500,2284000,340,9.5,0.6,18.5,1110,7.3,11,1
HDo03,944000,2280500,560,9.0,0.1,17.9,1171,8.0,13,1
HDo04,912000,2253100,710,7.9,-0.4,16.6,1330,7.2,12,1
HDo05,893000,2251300,600,8.9,0.5,17.5,1285,6.5,8,1
HDo06,918850,2270800,600,8.6,-0.2,17.5,1232,6.6,16,1
HDo07,900000,2250000,500,8.4,0.1,17.0,1319,6.5,15,1
HDo08,889650,2234080,580,8.7,0.4,17.2,1384,6.7,8,1
HDo09,884730,2265200,500,9.6,1.1,18.4,1135,5.6,11,0
HDo11,888800,2269300,460,9.9,1.2,18.6,1082,6.1,14,0
HDo12,910600,2255530,610,8.1,-0.2,16.8,1302,5.6,8,0
HDo13,911000,2258600,600,8.2,-0.1,17.0,1290,5.6,6,0
HDo14,918850,2270800,580,8.6,-0.2,17.5,1232,5.6,13,0
HDo15,947000,2281700,600,8.6,-0.2,17.4,1215,5.3,12,0
HDo16,884650,2265120,440,9.6,1.1,18.4,1135,4.7,22,0
HDo17,864890,2268033,350,10.0,1.3,18.8,985,4.9,13,0
HDo18,864890,2268033,360,10.0,1.3,18.8,985,4.7,42,0
HDo19,914330,2265530,760,8.9,0.2,17.9,1208,5.9,12,0
HDo20,942830,2288150,410,9.4,0.5,18.2,1026,5.1,10,0
HJu1,877600,2144950,1220,6.7,-1.3,15.2,1595,7.8,14,0
HJu2,877200,2146000,1420,6.1,-1.7,14.5,1722,7.2,12,0
HPL031,892851,2381884,270,9.3,0.9,17.8,826,5.2,11,0
HPL032,892851,2381884,270,9.3,0.9,17.8,826,5.3,15,1
JAc021,939937,2226350,640,,,,,4.4,,0
JAc052,953928,2237296,650,,,,,4.6,,1
JAc070,947303,2232118,630,,,,,4.5,,0
JAc077,949314,2232904,690,,,,,5.9,,0
JAc087,937456,2228436,910,,,,,5.4,,0
JAc103,918609,2216046,960,,,,,7.5,,0
JAc112,934138,2222349,1190,,,,,7.4,,0
JAc143,891840,2209339,830,7.1,-1.4,15.5,1541,3.3,,0
JAc151,937179,2253472,885,6.8,-1.4,15.3,1425,3.9,,0
JAc156,891818,2209783,830,7.1,-1.3,15.5,1533,3.7,,0
JAc165,933580,2232337,1185,,,,,4.7,,0
Lom01,915047,2268568,530,8.8,0.1,17.8,1207,6.2,14,0
Lom02,922071,2270832,830,8.3,-0.4,17.1,1272,6.6,12,0
Lom05,939986,2269976,650,8.5,-0.3,17.3,1259,7.1,12,0
Lom06,920193,2270977,610,8.5,-0.3,17.4,1248,5.5,15,1
Lom07,923944,2270779,800,8.2,-0.4,17.1,1265,5.5,10,1
Lom08,924067,2268528,680,8.2,-0.4,17.1,1270,5.4,18,1
Lom09,914502,2270920,450,9.0,0.2,18.1,1176,6.5,15,1
Lom10,933539,2273198,650,9.0,0.1,17.9,1198,5.2,21,0
Lom11,939141,2268567,620,8.6,-0.2,17.5,1238,7.7,12,1
Lom12,923935,2270562,720,8.2,-0.4,17.1,1265,7.2,12,1
Lom13,915087,2267024,470,8.9,0.2,17.9,1207,6.5,18,1
PDu01,948400,2348200,1300,6.5,-1.1,14.8,1992,5.0,10,0
PDu02,946195,2350571,980,6.9,-1.0,15.2,1890,4.8,14,0
PDu03,957177,2363092,600,6.9,-1.1,15.2,1318,5.5,11,0
PDu04,873000,2413600,100,9.3,0.9,17.8,861,7.5,12,1
PDu05,632400,2315400,150,10.6,3.0,18.6,666,8.0,8,0
PDu06,900000,2250000,980,8.4,0.1,17.0,1319,6.7,17,0
PDu07,877400,2411000,400,9.1,0.8,17.6,886,7.5,11,1
PDu08,876500,2412500,400,9.1,0.8,17.5,908,6.5,12,1
PDu09,918600,2380600,500,9.2,0.7,17.8,904,4.3,15,0
PDu10,875500,2013000,1300,9.8,0.2,18.9,1028,5.1,15,0
PDu11,879000,2411000,390,9.1,0.8,17.5,902,5.4,18,0
PDu12,893500,2425000,250,9.4,1.1,17.8,744,5.4,12,0
PDu13,455950,2311900,150,10.7,3.8,18.3,743,4.2,18,0
PDu14,925137,2367573,500,8.9,0.4,17.6,1164,3.9,20,0
PDu15,455950,2311900,160,10.7,3.8,18.3,743,4.4,22,0
PDu16,959560,1930825,2020,5.4,-2.3,14.3,1052,4.8,18,0
PDu17,932582,2466448,500,9.3,0.7,18.0,828,4.9,9,0
PDu18,455950,2311900,160,10.7,3.8,18.3,743,3.9,26,0
PDu19,415790,1913360,140,12.2,5.0,20.1,828,5.1,12,0
PDu21,922555,2375230,325,9.2,0.6,17.9,1003,5.0,20,0
PDu22,770500,2408000,90,10.4,2.5,18.6,702,8.0,10,0
PDu23,981228,2363376,176,10.4,0.8,19.9,479,8.3,9,0
PDu24,700605,2359867,100,10.0,2.5,18.1,693,7.2,12,0
PDu25,930999,2351808,600,8.3,-0.3,16.9,1611,3.8,38,0
PRC001,998680,2385840,146,10.0,0.8,19.1,846,7.3,12,0
PRC002,996485,2376760,161,10.2,0.8,19.5,825,8.6,9,0
PRC003,1000285,2395970,148,9.5,0.4,18.5,898,8.5,10,0
PRC004,998680,2385840,175,10.0,0.8,19.1,846,8.4,10,0
PRC005,1000178,2396358,146,9.5,0.4,18.5,898,7.9,9,1
PRC006,999765,2386620,158,9.8,0.7,18.9,899,7.9,12,0
PRC007,999898,2395765,148,9.5,0.4,18.5,898,8.3,12,0
PRC008,999898,2395765,148,9.5,0.4,18.5,898,8.0,9,0
PRC009,998855,2395738,151,9.7,0.5,18.7,846,7.9,11,0
PRC010,991960,2367253,175,10.2,0.7,19.7,709,8.4,10,0
PRC011,991960,2367253,175,10.2,0.7,19.7,709,8.0,11,0
PRC012,999898,2395765,148,9.5,0.4,18.5,898,7.6,10,1
PRC013,999180,2386860,158,9.9,0.8,19.0,856,8.2,10,1
PRC014,1000285,2395970,148,9.5,0.4,18.5,898,8.2,10,1
PRC015,989880,2364963,176,10.3,0.8,19.7,650,8.2,10,1
PRC016,999470,2393960,159,9.7,0.4,18.8,880,8.2,10,0
PRC017,1000340,2383243,175,9.9,0.5,19.3,885,8.0,10,0
PRC018,991960,2367253,158,10.2,0.7,19.7,709,8.3,11,0
PRC019,999898,2395765,148,9.5,0.4,18.5,898,8.0,9,1
PRC020,999163,2393775,148,9.7,0.4,18.8,880,8.3,9,1
PRC021,999578,2394940,148,9.7,0.4,18.7,912,8.3,9,1
